Collection Object GUID,Prev/Exch #
db309289-1ed3-11e3-bfac-90b11c41863e,UMML 32141
dcc3aa41-1ed3-11e3-bfac-90b11c41863e,UMML 32218
dca150b6-1ed3-11e3-bfac-90b11c41863e,UMML 32222
db712d12-1ed3-11e3-bfac-90b11c41863e,UMML 32612
dcb259f5-1ed3-11e3-bfac-90b11c41863e,UMML 32617
dcc2f065-1ed3-11e3-bfac-90b11c41863e,UMML 32618
dcd2dbcd-1ed3-11e3-bfac-90b11c41863e,UMML 32740
dcd1e03d-1ed3-11e3-bfac-90b11c41863e,UMML 3277
db1ae62e-1ed3-11e3-bfac-90b11c41863e,UMML 34139
db1e4270-1ed3-11e3-bfac-90b11c41863e,UMML 34156
db1c2ae1-1ed3-11e3-bfac-90b11c41863e,UMML 34160
dc9ce116-1ed3-11e3-bfac-90b11c41863e,UMML 34161
db298351-1ed3-11e3-bfac-90b11c41863e,UMML 34163
db7f04e6-1ed3-11e3-bfac-90b11c41863e,UMML 34164
dc7abf27-1ed3-11e3-bfac-90b11c41863e,UMML 34574
dcbea97a-1ed3-11e3-bfac-90b11c41863e,UMML 3931
dc939dc1-1ed3-11e3-bfac-90b11c41863e,UMML 4593
db62ca69-1ed3-11e3-bfac-90b11c41863e,UMML 4745
dca04969-1ed3-11e3-bfac-90b11c41863e,UMML 4970
dca10880-1ed3-11e3-bfac-90b11c41863e,UMML 5386
db6b47ff-1ed3-11e3-bfac-90b11c41863e,UMML 5435
dc939543-1ed3-11e3-bfac-90b11c41863e,UMML 5440
dca7102f-1ed3-11e3-bfac-90b11c41863e,UMML 5651
db2690ce-1ed3-11e3-bfac-90b11c41863e,UMML 5730
dc939cb0-1ed3-11e3-bfac-90b11c41863e,UMML 6439
dcb0ab28-1ed3-11e3-bfac-90b11c41863e,UMML 7102
dca6aba0-1ed3-11e3-bfac-90b11c41863e,UMML 8132
dcd360ce-1ed3-11e3-bfac-90b11c41863e,UMML 8302
dcbddd7c-1ed3-11e3-bfac-90b11c41863e,UMML 8770
dcd50f1f-1ed3-11e3-bfac-90b11c41863e,UMML 8851
dcccc9f4-1ed3-11e3-bfac-90b11c41863e,UMML 8894
dcbfda4c-1ed3-11e3-bfac-90b11c41863e,"UMML 8945, 28292"
db5e9342-1ed3-11e3-bfac-90b11c41863e,UMML 9011
dc939988-1ed3-11e3-bfac-90b11c41863e,UMML 9386
db534c52-1ed3-11e3-bfac-90b11c41863e,UMML uncat.
dc96bddc-1ed3-11e3-bfac-90b11c41863e,UMML uncat.
dccdcc37-1ed3-11e3-bfac-90b11c41863e,UMML uncat.
dcd19531-1ed3-11e3-bfac-90b11c41863e,UMML uncat.
dc6220c4-1ed3-11e3-bfac-90b11c41863e,UMMZ 108625
dc10803e-1ed3-11e3-bfac-90b11c41863e,UMMZ 110475
dbc47fa6-1ed3-11e3-bfac-90b11c41863e,UMMZ 155419
dc107da8-1ed3-11e3-bfac-90b11c41863e,UMMZ 155419
dc519bb8-1ed3-11e3-bfac-90b11c41863e,UMMZ 170951
dc621e12-1ed3-11e3-bfac-90b11c41863e,UMMZ 191686
dc62221b-1ed3-11e3-bfac-90b11c41863e,UMMZ 191695
dc4e83cc-1ed3-11e3-bfac-90b11c41863e,UMMZ 207679
dc621f6e-1ed3-11e3-bfac-90b11c41863e,UMMZ 208212
dc58b27b-1ed3-11e3-bfac-90b11c41863e,UMMZ 208250
dc621c8a-1ed3-11e3-bfac-90b11c41863e,UMMZ 97399
dc9ff43e-1ed3-11e3-bfac-90b11c41863e,UMMZ uncat.
dc56a4e7-1ed3-11e3-bfac-90b11c41863e,UNCC 65
dc56a0b2-1ed3-11e3-bfac-90b11c41863e,UNCC 74-5
dc56a1c2-1ed3-11e3-bfac-90b11c41863e,UNCC 77-96
dc56a5fb-1ed3-11e3-bfac-90b11c41863e,UNCC 81-915
dc56a709-1ed3-11e3-bfac-90b11c41863e,UNCC 81-915
dc4c7a68-1ed3-11e3-bfac-90b11c41863e,USNM 102464
dc4c7b7b-1ed3-11e3-bfac-90b11c41863e,USNM 126798
dc51256f-1ed3-11e3-bfac-90b11c41863e,USNM 132368
dc4c5c13-1ed3-11e3-bfac-90b11c41863e,USNM 133240
dc4c8e39-1ed3-11e3-bfac-90b11c41863e,USNM 133359
dc4c6f71-1ed3-11e3-bfac-90b11c41863e,USNM 133388
dc4c66ae-1ed3-11e3-bfac-90b11c41863e,USNM 133412
dc4c8f4c-1ed3-11e3-bfac-90b11c41863e,USNM 133413
dc4c7405-1ed3-11e3-bfac-90b11c41863e,USNM 133414
dc7c6f5a-1ed3-11e3-bfac-90b11c41863e,USNM 134620
dc4c7956-1ed3-11e3-bfac-90b11c41863e,USNM 143689
dc4c65a0-1ed3-11e3-bfac-90b11c41863e,USNM 144389
dc4c7c8f-1ed3-11e3-bfac-90b11c41863e,USNM 18196
dc4c8d16-1ed3-11e3-bfac-90b11c41863e,USNM 184207
dc4c7fc2-1ed3-11e3-bfac-90b11c41863e,USNM 184209
dc4c648e-1ed3-11e3-bfac-90b11c41863e,USNM 200704
dc4c5f49-1ed3-11e3-bfac-90b11c41863e,USNM 200705
dc7c716a-1ed3-11e3-bfac-90b11c41863e,USNM 213970
dc4e84d9-1ed3-11e3-bfac-90b11c41863e,USNM 225113
dc4c6b3f-1ed3-11e3-bfac-90b11c41863e,USNM 258073-FL
dc7bc234-1ed3-11e3-bfac-90b11c41863e,USNM 300244 & 300297
dc7bc129-1ed3-11e3-bfac-90b11c41863e,USNM 300245
dc7bc346-1ed3-11e3-bfac-90b11c41863e,USNM 320291
dc761b5b-1ed3-11e3-bfac-90b11c41863e,USNM 406898
dcd42bb5-1ed3-11e3-bfac-90b11c41863e,USNM 7542
dc4c7d9b-1ed3-11e3-bfac-90b11c41863e,USNM 76409
dcb879be-1ed3-11e3-bfac-90b11c41863e,USNM 88472
dc4b90ce-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c615f-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c626d-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c637b-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c67bc-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c68ca-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c6a1b-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c6c50-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c6d5f-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c6e68-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c72ed-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c7513-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c7628-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c7736-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c7845-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc4c7eb0-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc7c7274-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc96cfd1-1ed3-11e3-bfac-90b11c41863e,USNM uncataloged
dc621b3e-1ed3-11e3-bfac-90b11c41863e,UT 44.1031
b98fa0d4-34d3-4410-ac16-cd17f3fe72bf,UT 44.2312
dc7be932-1ed3-11e3-bfac-90b11c41863e,UT 44.5274
dc7cad62-1ed3-11e3-bfac-90b11c41863e,UT 48.400
dc7cb086-1ed3-11e3-bfac-90b11c41863e,UT 48.705
db1f1b9e-1ed3-11e3-bfac-90b11c41863e,UT Collection
db237f33-1ed3-11e3-bfac-90b11c41863e,UT Collection
db248997-1ed3-11e3-bfac-90b11c41863e,UT Collection
db3dd36a-1ed3-11e3-bfac-90b11c41863e,UT Collection
db3f3088-1ed3-11e3-bfac-90b11c41863e,UT Collection
db444b37-1ed3-11e3-bfac-90b11c41863e,UT Collection
db602ccf-1ed3-11e3-bfac-90b11c41863e,UT Collection
dc9f8370-1ed3-11e3-bfac-90b11c41863e,UT Collection
dca23db2-1ed3-11e3-bfac-90b11c41863e,UT Collection
dca34e72-1ed3-11e3-bfac-90b11c41863e,UT Collection
dca40eca-1ed3-11e3-bfac-90b11c41863e,UT Collection
dcc5cc6d-1ed3-11e3-bfac-90b11c41863e,UT Collection
dcc7fa49-1ed3-11e3-bfac-90b11c41863e,UT Collection
dcc92b8d-1ed3-11e3-bfac-90b11c41863e,UT Collection
dcd0b9e4-1ed3-11e3-bfac-90b11c41863e,UT Collection
dcd91f47-1ed3-11e3-bfac-90b11c41863e,UT Collection
dc81f10c-1ed3-11e3-bfac-90b11c41863e,UT Uncat.
dc62708d-1ed3-11e3-bfac-90b11c41863e,UTenn 91.604
dcaf8ed3-1ed3-11e3-bfac-90b11c41863e,UW 004884
dc93e8e5-1ed3-11e3-bfac-90b11c41863e,UW 005103
dcc2b4db-1ed3-11e3-bfac-90b11c41863e,UW 015818
db656cb0-1ed3-11e3-bfac-90b11c41863e,UW 017530
dc95c75e-1ed3-11e3-bfac-90b11c41863e,UW 019503
dcc4cf0c-1ed3-11e3-bfac-90b11c41863e,UW 022025
dcbf5dd4-1ed3-11e3-bfac-90b11c41863e,UW 026516
dcb4091e-1ed3-11e3-bfac-90b11c41863e,UW 029205
db1ed2df-1ed3-11e3-bfac-90b11c41863e,UW 043490
dcbcd896-1ed3-11e3-bfac-90b11c41863e,UW 044439
db5288cb-1ed3-11e3-bfac-90b11c41863e,UW 044458
db2f5b14-1ed3-11e3-bfac-90b11c41863e,UW 045046
dcb105c2-1ed3-11e3-bfac-90b11c41863e,UW 045175
dcc0c00b-1ed3-11e3-bfac-90b11c41863e,UW 048581
db27c368-1ed3-11e3-bfac-90b11c41863e,UW 048765
db48934c-1ed3-11e3-bfac-90b11c41863e,UW 049989
dc503fe3-1ed3-11e3-bfac-90b11c41863e,UW 10814
db3f1c65-1ed3-11e3-bfac-90b11c41863e,UW 111899
dc9f01a5-1ed3-11e3-bfac-90b11c41863e,UW 111900
dcadb802-1ed3-11e3-bfac-90b11c41863e,UW 111901
dcbdf0a3-1ed3-11e3-bfac-90b11c41863e,UW 111903
dcc2af8b-1ed3-11e3-bfac-90b11c41863e,UW 111904
dcbffb36-1ed3-11e3-bfac-90b11c41863e,UW 112151
db65cc4d-1ed3-11e3-bfac-90b11c41863e,UW 112152
dcc5be79-1ed3-11e3-bfac-90b11c41863e,UW 112189
db5c2ac5-1ed3-11e3-bfac-90b11c41863e,UW 112190
dc994f31-1ed3-11e3-bfac-90b11c41863e,UW 112191
dc995083-1ed3-11e3-bfac-90b11c41863e,UW 112192
dcd4b979-1ed3-11e3-bfac-90b11c41863e,UW 112196
dcc47603-1ed3-11e3-bfac-90b11c41863e,UW 112200
db5728d5-1ed3-11e3-bfac-90b11c41863e,UW 112201
db2b14c3-1ed3-11e3-bfac-90b11c41863e,UW 112275
dca5efc7-1ed3-11e3-bfac-90b11c41863e,UW 112276
dc94b6c7-1ed3-11e3-bfac-90b11c41863e,UW 113185
dcc225d3-1ed3-11e3-bfac-90b11c41863e,UW 113186
dc947f23-1ed3-11e3-bfac-90b11c41863e,UW 113187
dc50352a-1ed3-11e3-bfac-90b11c41863e,UW 12492
dc503bf8-1ed3-11e3-bfac-90b11c41863e,UW 12593
dc503aa8-1ed3-11e3-bfac-90b11c41863e,UW 12765
dc503957-1ed3-11e3-bfac-90b11c41863e,UW 14417
dc503d47-1ed3-11e3-bfac-90b11c41863e,UW 1529
dbd2693c-1ed3-11e3-bfac-90b11c41863e,UW 159927
dbd28d22-1ed3-11e3-bfac-90b11c41863e,UW 159928
db75a475-1ed3-11e3-bfac-90b11c41863e,UW 159929
dc503e95-1ed3-11e3-bfac-90b11c41863e,UW 18829
dc5037fe-1ed3-11e3-bfac-90b11c41863e,UW 4861
dc503675-1ed3-11e3-bfac-90b11c41863e,UW uncataloged
1a71b5e2-540d-43c3-8a32-fb202c6b47f4,UW004357
fa9a7d16-5671-48ee-b27d-94cb8c55072a,UW014984
9ce84538-a2b4-41c2-bbeb-78838b0e69b8,UW112033
dc6742c7-1ed3-11e3-bfac-90b11c41863e,VIMS 8117
dc991a55-1ed3-11e3-bfac-90b11c41863e,"ZMUC 4832, 4833, 4839"
dc7c7ab1-1ed3-11e3-bfac-90b11c41863e,Zool. 1843
dc7c7bba-1ed3-11e3-bfac-90b11c41863e,Zool. 1844
dc7c79a5-1ed3-11e3-bfac-90b11c41863e,Zool. 1852
dc7c8078-1ed3-11e3-bfac-90b11c41863e,Zool. 306
dc7c7dcc-1ed3-11e3-bfac-90b11c41863e,Zool. 354
dc7c7ed1-1ed3-11e3-bfac-90b11c41863e,Zool. 54
dc7c7cc4-1ed3-11e3-bfac-90b11c41863e,Zool. 558
