reference_id,reference_type,bibliograohic_citation,reference_year,reference_iri,is_peer_reviewed
c8c28ed8-3fb8-4729-95ca-83e5f92833d0,JOURNAL_ARTICLE,"New Genus and Species of Seven-Spined Goby (Gobiidae: Gobiosomini) from the Offing of the Amazon River, Brazil. Copeia. 1995(3): 676-683",1995,https://doi.org/10.2307/1446764,
48d9e41b-b095-4fd2-a990-4096c6b9944f,JOURNAL_ARTICLE,"Systematics of Percina roanoka and P. crassa, with Comparisons to P. peltata and P. notogramma (Pisces: Percidae). Copeia. 1979(3): 413-426",1979,https://doi.org/10.2307/1443216,
9528ad87-5cb4-49b8-85ad-c35ff37b32ab,JOURNAL_ARTICLE,"Systematics of the genus Cnesterodon Garman, 1895 (Cyprinodontiformes: Poeciliidae: Poeciliinae). Neot. Ichthy.. 3(2): 259-270",2005,https://doi.org/10.1590/S1679-62252005000200003,
bf67c574-a182-490a-9566-832204ee134f,JOURNAL_ARTICLE,Descriptions of Two New Species of Jenynsia (Cyprinodontiformes: Anablepidae) from Southern Brazil. Copeia. 1995(4): 939-946,1995,https://doi.org/10.2307/1447043,
45fe2e93-1757-468e-9836-3833f7d9b727,JOURNAL_ARTICLE,"A Taxonomic revision of the Andean Killifish Genus Orestias (Cyprinidontiformes, Cyprinodontidae). Bull. Am. Mus. Nat. Hist.. 178(2): 107-214",1984,,
9deb1337-d424-41a7-8c43-6051cf413b36,JOURNAL_ARTICLE,"A Review of the Mexican Stoneroller, Campostoma ornatum Girard (Pisces: Cyprinidae). Trans. San Diego Soc. Nat. Hist.. 18(7): 127-144",1976,https://doi.org/10.5962/bhl.part.15545,
192761b1-2166-4c32-abb0-cc45f59d1c89,JOURNAL_ARTICLE,"Distribution and Variation of Etheostoma spectabile (Agassiz) (Percidae, Teleostei). U. Kan. Sci. Bull.. 48: 143-208",1968,,
226decae-e439-43ff-8a12-3d908c39c507,JOURNAL_ARTICLE,"Moxostoma aureolum pisolabrum, a new subspecies of sucker from the Ozarkian Streams of the Mississippi River System. Occ. Pap. Mus. Zoo. U. Mich. 534: 1-11",1951,,
e24a3812-b16d-45b4-9464-792f14582ba2,JOURNAL_ARTICLE,"The Characid fish Genus Creagrudite myers, a synonym of Creagrutus Gunther, with the description of a new species from Amazonian Ecuador. Pro. Aca. Nat. Sci. Phil.. 127(3): 25-28",1975,,
81fe6e41-6572-4b69-a5e6-7b5397c8c63f,JOURNAL_ARTICLE,"A new species of Odontostilbe (Teleostei, Characidae) from the Uruguay Basin, with comments on the diagnostic characters of the genus. Occ. Papers Mus. Nat. Hist.. 149: 1-16",1992,,
ee7e2711-27e7-4763-b6fc-73508ed17574,JOURNAL_ARTICLE,Xenurobryconin Phylogeny and Putative Pheromone Pumps in Glandulocaudine Fishes (Teleostei: Characidae). Smith. Cont. Zoo.. 421: 1-132,1985,https://doi.org/10.5479/si.00810282.421,
7fce290a-3b2c-488d-90a7-dfecdfa15e60,JOURNAL_ARTICLE,"Cichlid fishes (Genus Cichlasoma) of the Rio Panuco Basin, eastern Mexico, with description of a new species. Occ. Papers Mus. Nat. Hist.. 104: 1-24",1983,,
54efb835-9a94-43c5-b1cd-3ac75b167da4,JOURNAL_ARTICLE,"Cichlasoma regani, a new species of cichlid fish from the Rio Coatzacoalcos Basin, Mexico. Proc. Biol. Soc. Wash.. 87(40): 465-472",1974,,
ac3cef30-7cdf-4232-ace9-c99e7326e8ed,JOURNAL_ARTICLE,"A new minnow, Notropis bairdi buccula, from the Brazos River, Texas. Texas Jour. Sci.. 5(2): 252-259",1953,,
b99fc125-38f9-47cb-9907-13c453c6b85c,JOURNAL_ARTICLE,"The Red River Shiner, Notropis bairdi, in Kansas with Notes on Depletion of Its ArkansasRiver Cognate, Notropis girardi. Trans. Kan. Acad. Sci.. 86(2-3): 93-98",1983,https://doi.org/10.2307/3627917,
96cd4bd1-5950-4ebc-bb91-89944705a907,JOURNAL_ARTICLE,"Notropis bocagrande, a New Cyprinid Fish from Chihuahua, Mexico, with Comments on Notropis formosus. Copeia. 1982(3): 514-522",1982,https://doi.org/10.2307/1444650,
eaf59284-0573-4198-be5a-501d91979c3b,JOURNAL_ARTICLE,"Notropis edwardraneyi, a new cyprinid fish from the Alabama and Tombigbee River systems and a discussion of related species. Tul. Stud. Zoo. Bot.. 15(1): 18-39",1968,,
f0ae6ed8-1a74-4bab-ba58-22cb73af528c,JOURNAL_ARTICLE,"Notropis rupestris, A New Cyprinid from the Middle Cumberland River System,Tennessee, with Comments on Variation in Notropis heterolepis. Copeia. 1987(3): 659-668",1987,https://doi.org/10.2307/1445658,
fabba4f1-76a8-434b-8e26-75ebc187aebd,JOURNAL_ARTICLE,"Notropis xanthicara, a new cyprinid fish from the Cuatro Ciénegas basin, north-central Mexico. Proc. Biol. Soc. Wash.. 82: 491-502",1969,,
91c79f09-db49-453d-bda2-135c76016360,JOURNAL_ARTICLE,"A new species of killifish (Pisces, Cyprinodontidae) from the chilean Altiplano. Rev. Hydrobiol. Trop.. 19(3-4): 233-239",1986,,
4df4181f-d624-491a-9b02-3665ba127d08,JOURNAL_ARTICLE,"Description of the primitive family Diplomystidae (Siluriformes, Teleostei, Pisces): Morphology, taxonomy and phylogenetic implications. Bon. Zoo. Mono.. 24: 1-120",1987,,
f885ace1-a9ea-4e66-bc72-54f55b925ca9,JOURNAL_ARTICLE,"A New Species of Cyprinodontid Fish, Genus Fundulus (Zygonectes), from Lake Pontchartrain Tributaries in Louisiana and Mississippi. Bull. Ala. Mus. Nat. Hist.. 6: 1-17",1981,,
3ac3e8a9-e826-4fee-954b-706af2df9171,JOURNAL_ARTICLE,"Morphology and Phylogeny of the Studfish Clade, Subgenus Xenisma (Teleostei: Cyprinodontiformes). Copeia. 2004(1): 53-61",2004,https://doi.org/10.1643/CI-02-184R2,
03da4fff-2f4f-4d46-a8aa-15c2e2b9052c,JOURNAL_ARTICLE,"Description of a new species, Fundulus julisia, with a redescription of Fundulus Albolineatus and a diagnosis of the Subgenus Xenisma (Teleostei: Cyprinodontidae). Occ. Papers Mus. Nat. Hist.. 102: 1-20",1982,http://biostor.org/reference/201,
0b837c5c-6ee1-4d9d-b17e-c9d94e404e01,JOURNAL_ARTICLE,A Study of the Evolutionary Relationships of Fundulus Topminnows (Teleostei: Fundulidae). Amer. Zool.. 26: 121-130,1986,https://doi.org/10.1093/icb/26.1.121,
23919f17-a86d-4fbe-bfe1-98f8cf70407e,JOURNAL_ARTICLE,"Three new species of darters (Percidae, Etheostoma) of the subgenus Nanostoma from Kentucky and Tennessee. Occ. Papers Mus. Nat. Hist.. 101: 1-20",1982,,
fa360335-f8e6-40ca-ab1d-19e522ee4091,JOURNAL_ARTICLE,"Etheostoma boschungi, a new percid fish from the Tennessee River Drainage in northern Alabama and western Tennessee. Tul. Stud. Zoo. Bot.. 18: 172-182",1974,http://biostor.org/reference/66366,
53eb5d4d-1728-40ee-bb48-806bca3c8c90,JOURNAL_ARTICLE,Evolutionary Relationships within the Etheostoma squamiceps Complex (Percidae; Subgenus Catonotus) with Descriptions of Five New Species. Copeia. 1992(3): 615-646,1992,https://doi.org/10.2307/1446139,
6587f7ee-03a5-49cc-a501-159e66652e87,JOURNAL_ARTICLE,"Etheostoma (Ulocentra) flavum, a new darter from the Tennessee and Cumberland river drainages. Occ. Pap. Mus. Zoo. U. Mich. 717: 1-24",1989,,
4238a9b9-4e20-4b77-9a16-bcfdf91e1775,JOURNAL_ARTICLE,"Two new species of Etheostoma (Osteichthys: Percidae) from central Coahuila, Northern Mexico. Ichthyol. Explor. Freshwaters. 8(2): 159-176",1997,http://desertfishes.org/cuatroc/literature/pdf/Norris_1997_Two_new_species_Etheostoma_central_Coahuila_Mexico.pdf,
72c66c8b-1de7-433d-a977-8a0c3854a5b8,JOURNAL_ARTICLE,"Systematic Studies of the Etheostoma spectabile Complex (Percidae; Subgenus Oligocephalus), with Descriptions of Four New Species. Copeia. 1997(3): 496-522",1997,https://doi.org/10.2307/1447555,
d78feb86-222c-4f59-b6b3-4118572c6036,JOURNAL_ARTICLE,Systematic studies of Darters of the subgenus Catonotus (Percidae) with the description of a new species from the Duck river system. Occ. Papers Mus. Nat. Hist.. 63: 1-18,1977,,
9c214108-2afa-4c52-a704-74dbbca716a0,JOURNAL_ARTICLE,Review of the subgenus Catonotus (Percidae) with descriptions of two new darters of the Etheostoma Squamiceps species group. Occ. Papers Mus. Nat. Hist.. 119: 1-83,1985,,
5e02da27-cdb8-4c4a-b083-45b88923750d,JOURNAL_ARTICLE,"Etheostoma (Nothonotus) wapiti (Osteichthyes: Percidae), a new darter from the southern bend of the Tennessee River system in Alabama and Tennessee. Proc. Biol. Soc. Wash.. 102(4): 987-1000",1989,https://doi.org/10.3374/014.054.0101,
5b5a4200-0a65-49cb-822b-4f1f643a6f32,JOURNAL_ARTICLE,"Etheostoma (Ulocentra) scotti (Osteichthys: Pertcidae), a new darter from the Etowah River system in Georgia. Bull. Ala. Mus. Nat. Hist.. 17: 1-16",1995,,
f2a39e42-ab11-4708-bccf-765877605161,JOURNAL_ARTICLE,Comments on the subgenera of darters (Percidae) with descriptions of two new species of Etheostoma (Ulocentra) from southeastern United States. Misc. Pub. Mus. Zool. U. Mich. 175: 1-46,1988,,
4c963c39-04c6-403e-8083-500d0d3d1c36,JOURNAL_ARTICLE,"Systematic studies of Darters of the subgenus Catonotus (Percidae), with the description of a new species from Caney Fork, Tennessee. Occ. Papers Mus. Nat. Hist.. 78: 1-10",1979,,
7648b582-dd93-4c79-acca-544d60f2c58e,JOURNAL_ARTICLE,"Systematic studies of darters of the subgenus Catonotus (Percidae), with the description of a new species from the lower Cumberland and Tennessee River systems. Occ. Papers Mus. Nat. Hist.. 60: 1-18",1976,,
30ec2529-ad34-42a6-80ea-882324563dc0,JOURNAL_ARTICLE,"Two New Darters, Percina (Cottogaster), from the Southeastern United States: With a Review of the Subgenus. Occ. Pap. Tul. U. Mus. Nat. Hist.. 4: 1-46",1994,,
d5f159f1-4386-4783-bbe7-a2978472e171,JOURNAL_ARTICLE,A New Species of Percina (Odontopholis) from Kentucky and Tennessee with Comparisons to Percina cymatotaenia (Teleostei: Percidae). Bull. Ala. Mus. Nat. Hist.. 16: 15-28,1993,,
5bb9c4fb-e1c6-4937-8071-f2f7b64c2b79,JOURNAL_ARTICLE,"Percina suttkusi, a new species of logperch (Subgenus percina) from Louisiana, Mississippi, and Alabama (Perciformes, Percidae, Etheostomatini). Occ. P. Mus. Nat. Sci., LSU. 72: 1-27",1997,,
7ad5e6ce-e0b3-412a-b64e-0cc1b66dc71a,JOURNAL_ARTICLE,"A new species of pimelodid catfish of the genus Rhamdia from Nicaragua, Central America. Brenesia. 12/13: 133-142",1977,,
73fa75f7-2639-4dfc-9c07-156898b33d61,JOURNAL_ARTICLE,"Five new species of Mexican poeciliid fishes of the genera Poecilia, Gambusia, and Poeciliopsis. Occ. Pap. Mus. Zoo. U. Mich. 672: 1-44",1975,,
ae56c08f-1ba5-4e22-80d4-f6896c2e83ce,JOURNAL_ARTICLE,"Trichomycterus chungaraensis n. sp. and Trichomycterus laucaensis n. sp. (Pisces, Siluriformes, Trichomycteridae) from the high Andean range. Stud. Neotrop. Fau. Environ.. 18: 65-87",1983,https://doi.org/10.1080/01650528309360621,
2dac7ab3-0882-462e-8d46-a06180ab58c1,JOURNAL_ARTICLE,"About Bullockia gen. nov., Trichomycterus mendozensis n. sp. and revision of the family Trichomycteridae (Pisces, Siluriformes). Stud. Neotrop. Fau. Environ.. 13: 157-194",1978,https://doi.org/10.1080/01650527809360539,
1e05f02a-5c71-4583-b2d9-4b161f31afe1,JOURNAL_ARTICLE,"New Catfishes of the Genus Trichomycterus from the High Andes of South America (Pisces, Siluriformes) with Remarks on Distribution and Ecology. Zool. Jb. Syst.. 111: 493-520",1984,,
c4a7c7cf-2e4a-4081-964e-ffe6ca59ac9c,JOURNAL_ARTICLE,"A new species of Cycleptus (Cypriniformes: Catostomidae) from Gulf Slope Drainages of Alabama, Mississippi and Louisiana, with a Review of the Distribution, Biology, and Conservation Status of the Genus. Bull. Ala. Mus. Nat. Hist.. 20: 19-57",1999,,
375814a2-15b2-4032-af1f-3fb8ef24a5be,JOURNAL_ARTICLE,Redescription of the Texas Shiner Notropis amabilis from the southwestern United States and northern Mexico with the reinstatement of N. megalops (Teleostei: Cyprinidae). Ichthyol. Explor. Freshwaters. 26(4): 305-340,2016,,
f46acd27-72ff-4af7-b116-d8c8bd02c1f8,JOURNAL_ARTICLE,Development and Diversity of the Suspensorium of Trichomycterids and Comparison with Loricarioids (Teleostei: Siluriformes). J Morpho.. 205: 218,1990,https://doi.org/10.1002/jmor.1052050208,
2e0ac5d0-7caf-4f90-838c-80c0f63b89ef,JOURNAL_ARTICLE,Reevaluation of the Caudal Skeleton of Actinopterygian Fishes: I. Lepisosteus and Amia. J Morpho.. 190: 215-241,1986,https://doi.org/10.1002/jmor.1051900206,
c57171b1-b2af-46fe-a51b-2a261a490c69,JOURNAL_ARTICLE,"Reevaluation of the Caudal Skeleton of Some Actinopterygian Fishes: II. Hiodon, Elops, and Albula. J Morpho.. 195: 257-303",1988,https://doi.org/10.1002/jmor.1051950304,
0c01e16f-f052-4a62-a975-504cb997eab4,BOOK_SECTION,"The south american Trichomycterinae (Teleostei: Siluriformes), a problematic group: 395-403",1990,,
d86c5614-b0dd-4063-b20b-dac994ea3fd7,JOURNAL_ARTICLE,The Urohyal: Development and Homology Within Osteichthyans. J Morpho.. 203: 247-282,1990,https://doi.org/10.1002/jmor.1052030302,
97dce692-9be3-4416-923a-542520aacf6f,JOURNAL_ARTICLE,Palatoquadrate and Its Ossifications: Development and Homology Within Osteichthyans. J Morpho.. 208: 1-81,1991,https://doi.org/10.1002/jmor.1052080102,
e58c87b9-2b5a-40e7-b820-563e40fb0d3f,JOURNAL_ARTICLE,Reevaluation of the Caudal Skeleton of Certain Actinopterygian Fishes: III. Salmonidae. Homologization of Caudal Skeletal Structures. J Morpho.. 214: 187-249,1992,https://doi.org/10.1002/jmor.1052140209,
9d1c57c4-51ee-44a4-9729-5432823fe595,JOURNAL_ARTICLE,Olfactory Organ of Acipenseriformes and Comparison With Other Actinopterygians: Patterns of Diversity. J Morpho.. 222: 241-367,1994,https://doi.org/10.1002/jmor.1052220304,
8d8c0889-882a-4c32-b2ab-121e4d359122,JOURNAL_ARTICLE,"The genera and subgenera of darters (Percidae, Etheostomatini). Misc. Pub. KU Mus. Nat. Hist.. 90: 1-69",1981,,
41043aa2-4645-4bf5-9e5a-9b99e812456b,JOURNAL_ARTICLE,"Phylogenetic Studies of North American Minnows, with Emphasis on the Genus Cyprinella (Teleostei: Cypriniformes). Misc. Pub. KU Mus. Nat. Hist.. 80: 1-189",1989,https://doi.org/10.5962/bhl.title.5480,
d1a3fb6a-189a-41f7-92a8-f9262b2f7401,JOURNAL_ARTICLE,Iterative ecological radiation and convergence during the evolutionary history of damselfishes (Pomacentridae). Am. Nat.. 181(1): 94-113,2013,https://doi.org/10.1086/668599,
a952a759-cda6-4cee-a417-7f86f622df42,JOURNAL_ARTICLE,Revised diagnosis of the genus Gonorhynchus McClelland (Teleostei: Cyprinidae: Labeonini) with redescription of G. latius (Hamilton) and revalidation of G. wattanah (Sykes). Zootaxa. 4127(3): 471-492,2016,https://doi.org/10.11646/zootaxa.4127.3.4,
825d2deb-79a8-4b7d-97e7-0f33af72d20d,JOURNAL_ARTICLE,Repeated and Widespread Evolution of Bioluminescence in Marine Fishes. PloS ONE. 11(6): 1-11,2016,https://doi.org/10.1371/journal.pone.0155154,
32c787f8-f015-40d2-90c2-ebc7ff331411,JOURNAL_ARTICLE,Evolution of Venomous Cartilaginous and Ray-Finned Fishes. Int. Comp. Biol.,2016,https://doi.org/10.1093/icb/icw070,
308efee9-f769-4381-80fd-d818bea86fc5,JOURNAL_ARTICLE,"An early Eocene fish fauna from the Bitter Creek area of the Wasatch Formation of southwestern Wyoming, U.S.A.. J. Vert. Paleo.. Online: 1-19",2016,https://doi.org/10.1080/02724634.2016.1196211,
b00c033f-b3cf-475b-a79a-53563b74d5f8,JOURNAL_ARTICLE,Depth as a driver of evolution in the deep sea: Insights from grenadiers (Gadiformes: Macrouridae) of the genus Coryphaenoides. Mol. Phylo. Evo.. 104: 73-82,2016,https://doi.org/10.1016/j.ympev.2016.07.027,
2c519b09-76d8-40c5-b8e0-42725fa21575,JOURNAL_ARTICLE,"The genome of the largest bony fish, ocean sunfish (Mola mola), provides insights into its fast growth rate. GigaScience. 5:36: 1-12",2016,https://doi.org/10.1186/s13742-016-0144-3,
684129b3-3dba-44e1-98a4-fb7689f3bb2b,JOURNAL_ARTICLE,Records of three lampreys (Ichthyomyzon) from the Missouri River System. Copeia. 1963: 187,1963,https://doi.org/10.2307/1441311,
335e8ac4-fd90-40ef-acb6-58e79b901538,JOURNAL_ARTICLE,"Fishes of the Big Blue River Basin, Kansas. KU Pubs. 11(7): 401-442",1959,,
79774310-477e-4eeb-9fc9-2ce6351329a0,JOURNAL_ARTICLE,"The fishes of the Farson Cutoff Fishbed, Bridger Formation (Eocene), greater Green River Basin, Wyoming, USA. J. Vert. Paleo.. 36: 1-18",2016,https://doi.org/10.1080/02724634.2016.1212867,
4540c4df-53a0-41d5-9263-dfd4a7878d2f,JOURNAL_ARTICLE,"Fishes of Chautauqua, Cowley and Elk Counties, Kansas. KU Pubs. 11(6): 345-400",1959,,
302fdda6-12d5-402f-aebc-5d2a02f3ad67,JOURNAL_ARTICLE,"Geographic variation in the North American Cyprinid Fish, Hybopsis gracilis. KU Pubs. 13(7): 323-348",1961,,
cba412ad-9696-4ba8-bcc0-c2f477937d99,JOURNAL_ARTICLE,Fishes of the Kansas River System in Relation to Zoogeography of the Great Plains. KU Pubs. 17(3): 23-189,1966,,
27eda642-a3a6-494b-ab28-943dfa1b02e8,JOURNAL_ARTICLE,A distributional study of Missouri fishes. KU Pubs. 20(3): 225-570,1971,,
41842fe4-655e-41fb-a13b-59faa9bde7fd,JOURNAL_ARTICLE,New Records of Four Fishes from Kansas. Trans. Kan. Acad. Sci.. 61(1): 104-108,1958,https://doi.org/10.2307/3626745,
e933ba50-c3d4-4ef0-a6e3-27ca1a7ccc7b,JOURNAL_ARTICLE,Five natural hybrid combinations in minnows (Cyprinidae). KU Pubs. 13(1): 1-18,1960,,
65740987-b051-4732-98fc-ec05092a98c8,JOURNAL_ARTICLE,"A natural hybrid fish, Percina maculata x P. caprodes, from Kansas. Trans. Kan. Acad. Sci.. 84(1): 61-62",1981,https://doi.org/10.2307/3628228,
b27679dd-ac3e-4d54-b7ba-88921f1ff034,JOURNAL_ARTICLE,A taxonomic study of Esox americanus and its subspecies in Eastern North America. Copeia. 1966(1): 1-20,1966,https://doi.org/10.2307/1440756,
35638dab-a991-4605-a9c6-c07827517c00,JOURNAL_ARTICLE,"First records from Texas of Hybopsis gracilis and Notropis girardi, with comments on geographic variation of the latter. Texas Jour. Sci.. VII(2): 222-226",1955,,
240438fa-9736-4ad5-b899-720a341e2d40,JOURNAL_ARTICLE,"Occurrence of the sturgeon chub, Hybopsis gelida (Girard) in Kansas. Trans. Kan. Acad. Sci.. 56(1): 90-91",1953,https://doi.org/10.2307/3626196,
c14fdc28-66bd-4c82-bac4-c48845d9d258,JOURNAL_ARTICLE,Populations of the polytypic species Nocomis leptocephalus (Girard) with a description of a new subspecies. Smith. Cont. Zoo.. 92: 1-35,1971,https://doi.org/10.5479/si.00810282.92,
9f30ccc4-429e-4958-9745-c4db31b8de3f,JOURNAL_ARTICLE,"Systematics, distribution and evolution of the Nocomis biguttatus species group (Family Cyprinidae: Pisces) with a description of a new subspecies from Ozark upland. Smith. Cont. Zoo.. 91: 1-28",1971,https://doi.org/10.5479/si.00810282.91,
5a07ae03-61ab-48a1-bb5b-b6deaff2e8fc,JOURNAL_ARTICLE,"Taxonomic status of the shorthead redhorse, Moxostoma aureolum (LeSueur) from the Kansas River basin, Kansas. Trans. Kan. Acad. Sci.. 63(1): 35-39",1960,https://doi.org/10.2307/3626920,
c7928e4f-72a0-40d9-95be-3b38819936b1,JOURNAL_ARTICLE,"Systematics, taxonomy, and conservation status of the endangered Alabama sturgeon, Scaphirhynchus suttkusi Williams and Clemmer (Actinopterygii, Acipenseridae). Copeia. 1996(2): 241-273",1996,https://doi.org/10.2307/1446842,
06d22980-3347-4ad7-952d-8b8b0e9f68a7,JOURNAL_ARTICLE,Redescription of Etheostoma australe and a key for the identification of Mexican Etheostoma (Percidae). Occ. Papers Mus. Nat. Hist.. 89: 1-10,1981,,
ab4f05c0-b460-47d0-9131-69aac414d93b,JOURNAL_ARTICLE,"Cottus hypselurus, a New Cottid Fish from the Ozark Uplands, Arkansas and Missouri. Am. Midl. Nat.. 114 (2): 360-373",1985,https://doi.org/10.2307/2425610,
d75fae9b-7aec-48f1-ba12-d24a3a05fa45,JOURNAL_ARTICLE,"Variation and Systematics of Etheostoma euzonum, the Arkansas Saddled Darter (Pisces: Percidae). Copeia. 1983(4): 1042-1050",1983,https://doi.org/10.2307/1445107,
19614be9-d105-4cdf-9dca-8f069964f505,JOURNAL_ARTICLE,The phylogeny and systematics of the Fundulus nottii species group (Teleostei: Cyprinodontidae). Occ. Papers Mus. Nat. Hist.. 66: 1-31,1977,,
758655fd-c7fa-4bcf-a8b0-86487ae4301c,JOURNAL_ARTICLE,Phylogenetic relationships among members of the Hybopsis dorsalis species group (Teleostei: Cyprinidae). Occ. Papers Mus. Nat. Hist.. 152: 1-18,1992,,
256850dc-b956-4904-aa0b-7fb95cfd1855,JOURNAL_ARTICLE,A phylogenetic analysis of the Lythrurus roseipinnis species group (Teleostei: Cyprinidae) with comments on the relationships of other Lythrurus. Occ. Papers Mus. Nat. Hist.. 171: 1-20,1994,,
